b'MacBook Pro (15-inch, 2017)';850 000 тг.;Алматы, Бостандыкский район;"https://www.olx.kz/obyavlenie/macbook-pro-15-inch-2017-IDi53zm.html#4e69331a25;promoted"
b'- -  MacBook Air Pro Magsafe2 45/60/85W ';10 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/zaryadka-blok-pitaniya-adapter-na-macbook-air-pro-magsafe2-45-60-85w-ot-IDgsHJH.html#ab8d1684f6
"b""Apple MacBook Pro 13', 2019, Space Gray""";570 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-13-2019-space-gray-IDiCdef.html#ab8d1684f6
"b'MacBook Pro 13""  SSD / '";110 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/macbook-pro-13-s-ssd-obmen-IDgTvDq.html#ab8d1684f6
b' Mac-book          ';5 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/dlya-mac-book-i-ot-noutbukov-na-lyubye-modeli-zaryadki-bloki-pitaniya-k-IDhq5N8.html#ab8d1684f6
b'MacBook Power Adapter -    Air, Pro mac safe, magsafe 2';6 999 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/macbook-power-adapter-zaryadka-na-makbuk-air-pro-mac-safe-magsafe-2-ID9I0vx.html#ab8d1684f6
b'!!     Macbook Charger';20 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/originalnye-zaryadnye-ustroystva-na-makbuk-macbook-charger-IDfdEoY.html#ab8d1684f6
b'     Macbook Magsafe2 45/60/85w  Apple';8 000 тг.;Алматы, Турксибский район;https://www.olx.kz/obyavlenie/zaryadki-adaptery-bloki-pitaniya-na-macbook-magsafe2-45-60-85w-ot-apple-IDgUI4O.html#ab8d1684f6
b' HP Fujitsu Sony Vaio IBM Dell  Macbook     ';2 000 тг.;Алматы, Турксибский район;https://www.olx.kz/obyavlenie/ot-hp-fujitsu-sony-vaio-ibm-dell-na-macbook-i-dr-zaryadki-bloki-pitaniya-IDgUHLu.html#ab8d1684f6
b'  macbook  magsafe   type-c    ';8 000 тг.;Алматы, Жетысуский район;https://www.olx.kz/obyavlenie/ot-makbuk-macbook-k-magsafe-i-na-type-c-zaryadki-bloki-pitaniya-raznye-IDhdust.html#ab8d1684f6
b'        macbook air pro magsafe 1/2';7 999 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/bloki-pitaniya-na-makbuk-eyr-pro-zaryadka-ot-macbook-air-pro-magsafe-1-2-IDhmixg.html#ab8d1684f6
b'   Apple Macbook';5 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/vinilovaya-nakleyka-dlya-apple-macbook-IDimGQh.html#ab8d1684f6
b'Ssd 512gb m2sata  macbook';75 000 тг.;Алматы, Наурызбайский район;https://www.olx.kz/obyavlenie/ssd-512gb-m2sata-na-macbook-IDiC9wB.html#ab8d1684f6
b'Macbook pro 15';525 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/macbook-pro-15-IDiC8kb.html#ab8d1684f6
b'   Macbook//Asus/Lenovo   ';2 000 тг.;Алматы, Алатауский район;https://www.olx.kz/obyavlenie/sumki-dlya-noutbuka-macbook-makbuk-asus-lenovo-chehol-dlya-noutbuka-IDilrhq.html#ab8d1684f6
b'!  MacBook Pro 13,3  ,256 ';500 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/srochno-prodaetsya-macbook-pro-13-3-dyuyma-256-gb-IDhcVHq.html#ab8d1684f6
b' MAC-BOOK   Air  Pro   .    ';7 999 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/dlya-mac-book-ot-makbuka-air-k-pro-i-na-dr-nouty-zaryadki-bloki-pitaniya-IDhdeLc.html#ab8d1684f6
b' Macbook PRO 13 2018';550 000 тг.;Алматы, Алатауский район;https://www.olx.kz/obyavlenie/prodam-macbook-pro-13-2018goda-IDiC2S0.html#ab8d1684f6
b'     Magsafe2 Macbook 60w 16,5v 3.65A Apple';16 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/zaryadka-adapter-blok-pitaniya-na-magsafe2-macbook-60w-16-5v-3-65a-apple-IDgsyb9.html#ab8d1684f6
b'    macbook       ';3 500 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/zaryadniki-bloki-pitaniya-na-macbook-i-dlya-noutbuka-est-ot-vseh-modeley-IDhhFmh.html#ab8d1684f6
b' MacBook PRO 16/Touch/ore-i9 2.6GHz/16/1/Space Grey ';1 221 200 тг.;Алматы, Ауэзовский район;https://www.olx.kz/obyavlenie/kupit-macbook-pro-16-touch-sore-i9-2-6ghz-16-1tb-space-grey-sklad-IDiC05s.html#ab8d1684f6
"b'Apple MacBook Pro 16"" 8 Core i9 2,3 , 16Gb, 1 B SSD, Silver'";1 331 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-16-8-core-i9-2-3-ggts-16gb-1-tb-ssd-silver-IDiBZSh.html#ab8d1684f6
"b'Apple MacBook Pro 16"" 6 Core i7 2,6 , 16Gb, 512Gb Silver'";1 181 500 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-16-6-core-i7-2-6-ggts-16gb-512gb-silver-IDiBZRd.html#ab8d1684f6
"b'Apple MacBook Pro 16"" 6 Core i7 2,6 , 16Gb, 512Gb Space Gray'";1 181 500 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-16-6-core-i7-2-6-ggts-16gb-512gb-space-gray-IDiBZQD.html#ab8d1684f6
"b'Apple MacBook Pro 13"" Core i5 2,4 , 8Gb, 512Gb SSD Silver'";935 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-13-core-i5-2-4-ggts-8gb-512gb-ssd-silver-IDiBZPA.html#ab8d1684f6
"b'Apple MacBook Pro 13"" Core i5 2,4 , 8Gb, 512Gb SSD Space Gray'";935 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-13-core-i5-2-4-ggts-8gb-512gb-ssd-space-gray-IDiBZPk.html#ab8d1684f6
"b'Apple MacBook Pro 13"" Core i5 2,4 , 8Gb, 256Gb SSD Silver'";882 500 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-13-core-i5-2-4-ggts-8gb-256gb-ssd-silver-IDiBZOp.html#ab8d1684f6
"b'Apple MacBook Pro 13"" Core i5 2,4 , 8Gb, 256Gb SSD Space Gray'";882 500 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-13-core-i5-2-4-ggts-8gb-256gb-ssd-space-gray-IDiBZO3.html#ab8d1684f6
"b'Apple MacBook Air 13"" Dual-Core i5 1,6 , 8Gb, 256Gb SSD, Silver'";631 500 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-air-13-dual-core-i5-1-6-ggts-8gb-256gb-ssd-silver-IDiBZGR.html#ab8d1684f6
"b'Apple MacBook Pro 13"" Core i5 1,4 , 8Gb, 256Gb SSD Silver'";737 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-13-core-i5-1-4-ggts-8gb-256gb-ssd-silver-IDiBZLH.html#ab8d1684f6
"b'Apple MacBook Pro 13"" Core i5 1,4 , 8 , 128  SSD Space Gray'";633 500 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-13-core-i5-1-4-ggts-8-gb-128-gb-ssd-space-gray-IDiBZKo.html#ab8d1684f6
"b'Apple MacBook Pro 13"" Core i5 1,4 , 8Gb , 128Gb SSD, Silver'";633 500 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-13-core-i5-1-4-ggts-8gb-128gb-ssd-silver-IDiBZKL.html#ab8d1684f6
"b'Apple MacBook Pro 13"" Core i5 1,4 , 8Gb, 256Gb SSD Space Gray'";737 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-13-core-i5-1-4-ggts-8gb-256gb-ssd-space-gray-IDiBZLp.html#ab8d1684f6
"b'Apple MacBook Air 13"" Dual-Core i5 1,6 , 8Gb, 256Gb SSD, Gold'";631 500 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-air-13-dual-core-i5-1-6-ggts-8gb-256gb-ssd-gold-IDiBZAE.html#ab8d1684f6
b'MacBook Pro (15-inch, 2017)';850 000 тг.;Алматы, Бостандыкский район;"https://www.olx.kz/obyavlenie/macbook-pro-15-inch-2017-IDi53zm.html#2cf608ccb3;promoted"
b' Mac-Book     Air Pro   magsafe type-c';5 999 тг.;Алматы, Медеуский район;"https://www.olx.kz/obyavlenie/ot-mac-book-zaryadki-bloki-pitaniya-dlya-air-pro-makbuka-k-magsafe-type-c-IDiqY0s.html#2cf608ccb3;promoted"
b' Apple MacBook Pro 13 Retina MUHP2 with Touch Bar 256gb 2019';690 000 тг.;Алматы, Алмалинский район;"https://www.olx.kz/obyavlenie/noutbuk-apple-macbook-pro-13-retina-muhp2-with-touch-bar-256gb-2019-IDgFoEr.html#2cf608ccb3;promoted"
b' MacBook Pro 13 2016';335 000 тг.;Алматы, Ауэзовский район;"https://www.olx.kz/obyavlenie/prodam-macbook-pro-13-2016-IDiE2hi.html#2cf608ccb3;promoted"
b' MacBook        Air Pro  ';6 000 тг.;Алматы, Медеуский район;"https://www.olx.kz/obyavlenie/ot-macbook-na-lyubye-modeli-zaryadki-bloki-pitaniya-dlya-air-pro-makbuka-k-IDi3KOe.html#2cf608ccb3;promoted"
"b'Apple MacBook Air 13"" Dual-Core i5, 8Gb, 256Gb SSD, Space Gray'";631 500 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-air-13-dual-core-i5-8gb-256gb-ssd-space-gray-IDiBZzL.html#2cf608ccb3
"b'Apple MacBook Air 13"" Dual-Core i5 1,6 , 8Gb, 128Gb SSD, Silver'";530 500 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-air-13-dual-core-i5-1-6-ggts-8gb-128gb-ssd-silver-IDiBZyg.html#2cf608ccb3
"b'Apple MacBook Air 13"" Dual-Core i5, 8Gb, 128Gb SSD, Gold'";530 500 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-air-13-dual-core-i5-8gb-128gb-ssd-gold-IDiBZxa.html#2cf608ccb3
"b'Apple MacBook Air 13"" Dual-Core i5, 8Gb, 128Gb SSD, Space Gray'";530 500 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-air-13-dual-core-i5-8gb-128gb-ssd-space-gray-IDiBZwY.html#2cf608ccb3
b'MacBook Pro';95 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/macbook-pro-IDiespW.html#2cf608ccb3
b'macbook pro 15 ';4 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/macbook-pro-15-podstavka-IDhJkph.html#2cf608ccb3
b'Macbook air A1466  ';15 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/macbook-air-a1466-na-zapchasti-IDhxc53.html#2cf608ccb3
"b'Apple MacBook 12"" Retina 512 gb SSD '";320 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/apple-macbook-12-retina-512-gb-ssd-makbuk-IDic8ZX.html#2cf608ccb3
b' Macbook Air 13 2015   ';230 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/prodam-macbook-air-13-2015-po-luchshey-tsene-IDiBTX5.html#2cf608ccb3
b' Thunderbolt  HDMI  Apple Macbook Pro/Air';5 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/adapter-thunderbolt-dlya-hdmi-dlya-apple-macbook-pro-air-IDaJxMs.html#2cf608ccb3
b'MacBook Air, Pro. ,    .';9 500 тг.;Алматы, Ауэзовский район;https://www.olx.kz/obyavlenie/macbook-air-pro-akkumulyatory-batarei-na-lyubye-modeli-IDhn4Qy.html#2cf608ccb3
b' MAC-BOOK   Air/Pro     ';7 999 тг.;Алматы, Жетысуский район;https://www.olx.kz/obyavlenie/ot-mac-book-zaryadka-na-air-pro-zaryadnoe-ustroystvo-blok-pitaniya-dlya-IDhlNUW.html#2cf608ccb3
b' MacBook Pro 2017 13-inch 256 SSD Space Gray';420 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/noutbuk-macbook-pro-2017-13-inch-256-ssd-space-gray-IDiw6M1.html#2cf608ccb3
"b'MacBook Pro ""13 2010'";70 000 тг.;Алматы, Наурызбайский район;https://www.olx.kz/obyavlenie/macbook-pro-13-2010-IDiwbAq.html#2cf608ccb3
b'MacBook pro 17';45 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/macbook-pro-17-IDhViUe.html#2cf608ccb3
b'MacBook Pro 13, Retina, MF841LL/A';550 000 тг.;Алматы, Ауэзовский район;https://www.olx.kz/obyavlenie/macbook-pro-13-retina-mf841ll-a-IDiuTc7.html#2cf608ccb3
"b'   MacBook pro 15""'";3 500 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/prodam-chehol-na-macbook-pro-15-IDiBI4w.html#2cf608ccb3
b'Macbook Pro 13.3, 2018 .  .';699 970 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/macbook-pro-13-3-2018-goda-pochti-novyy-IDiuPKW.html#2cf608ccb3
b'USB-C   MacBook';10 000 тг.;Алматы, Жетысуский район;https://www.olx.kz/obyavlenie/usb-c-hab-dlya-macbook-IDgfeYo.html#2cf608ccb3
b'USB-C/Type-C /  Macbook 2016-17 ';12 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/usb-c-type-c-adaptery-kontsentratory-dlya-macbook-2016-17-novye-IDevGxK.html#2cf608ccb3
b'MacBook Air, Pro. ,    .';9 500 тг.;Алматы, Ауэзовский район;https://www.olx.kz/obyavlenie/macbook-air-pro-akkumulyatory-batarei-na-lyubye-modeli-IDhzvOf.html#2cf608ccb3
b'   macbook   magsafe 1/2    Apple';8 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/na-makbuk-ot-macbook-s-razemom-magsafe-1-2-zaryadka-blok-pitaniya-apple-IDh3er3.html#2cf608ccb3
b'Apple MacBook Pro 2018 with Touch Bar';900 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-2018-with-touch-bar-IDiBAnM.html#2cf608ccb3
b' Apple MacBook Pro 15 Mid 2010';240 000 тг.;Алматы, Алатауский район;https://www.olx.kz/obyavlenie/noutbuk-apple-macbook-pro-15-mid-2010-IDfMk1i.html#2cf608ccb3
b' MACbook';150 000 тг.;Алматы, Турксибский район;https://www.olx.kz/obyavlenie/prodam-macbook-IDcSfJi.html#2cf608ccb3
b'Apple Macbook Air 13 2019. .  ';477 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/apple-macbook-air-13-2019-novyy-net-torga-IDiBvco.html#2cf608ccb3
b'   Mac-Book Air Pro  45-60-85W  - Magsafe2';8 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/adapter-zaryadka-dlya-mac-book-air-pro-na-45-60-85w-ot-mak-buka-magsafe2-IDgSE2S.html#2cf608ccb3
b'MacBook Pro 13 Late 2013  ';110 000 тг.;Алматы, Ауэзовский район;https://www.olx.kz/obyavlenie/macbook-pro-13-late-2013-displey-razbit-IDiBqrn.html#2cf608ccb3
b'MacBook Air 13';400 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/macbook-air-13-IDiqoyE.html#2cf608ccb3
b' 6 .   . MacBook Air, Pro.';9 200 тг.;Алматы, Ауэзовский район;https://www.olx.kz/obyavlenie/garantiya-6-mes-dostavka-i-ustanovka-macbook-air-pro-IDhmNbu.html#2cf608ccb3
b' macbook  macbook 11 air pro 13.3 pro 15.4   12';4 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/chehol-macbook-zaryadka-macbook-11-air-pro-13-3-pro-15-4-chehol-makbuk-12-IDiBi6T.html#2cf608ccb3
b'Caddy Optibay  Macbook  HDD  SSD';3 500 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/caddy-optibay-na-macbook-dlya-hdd-ili-ssd-IDfCLzk.html#2cf608ccb3
b' DP Mini  HDMI  MacBook. ';1 700 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/perehodnik-dp-mini-na-hdmi-dlya-macbook-almaty-IDiaF46.html#2cf608ccb3
b'MacBook Pro 13 retina/256gb';350 000 тг.;Алматы, Алатауский район;https://www.olx.kz/obyavlenie/macbook-pro-13-retina-256gb-IDitiAm.html#2cf608ccb3
b'MacBook 12';480 000 тг.;Алматы, Жетысуский район;https://www.olx.kz/obyavlenie/macbook-12dyum-IDiB71e.html#2cf608ccb3
b'Apple Macbook pro 2011';100 000 тг.;Алматы, Ауэзовский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-2011-IDiB6QF.html#2cf608ccb3
b'MacBook Pro 13 (  2019)';480 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/macbook-pro-13-kuplen-v-2019-IDincw4.html#2cf608ccb3
b'Apple Macbook Pro 13 2015 2,7/8/128.   ';310 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/apple-macbook-pro-13-2015-2-7-8-128-v-otlichnom-sostoyanii-IDiB4nH.html#2cf608ccb3
b'  , Macbook pro   7';Обмен;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/obmen-na-mototsikl-macbook-pro-i-ayfon-7-IDiB2c6.html#2cf608ccb3
b' Mac-Book     Air Pro   magsafe type-c';5 999 тг.;Алматы, Медеуский район;"https://www.olx.kz/obyavlenie/ot-mac-book-zaryadki-bloki-pitaniya-dlya-air-pro-makbuka-k-magsafe-type-c-IDiqY0s.html#591c6308ce;promoted"
b' Apple MacBook Pro 13 Retina MUHP2 with Touch Bar 256gb 2019';690 000 тг.;Алматы, Алмалинский район;"https://www.olx.kz/obyavlenie/noutbuk-apple-macbook-pro-13-retina-muhp2-with-touch-bar-256gb-2019-IDgFoEr.html#591c6308ce;promoted"
b'Macbook Pro Retina 2017';420 000 тг.;Алматы, Медеуский район;"https://www.olx.kz/obyavlenie/macbook-pro-retina-2017-IDith8U.html#591c6308ce;promoted"
b' MacBook Pro 13 2016';335 000 тг.;Алматы, Ауэзовский район;"https://www.olx.kz/obyavlenie/prodam-macbook-pro-13-2016-IDiE2hi.html#591c6308ce;promoted"
b' MacBook        Air Pro  ';6 000 тг.;Алматы, Медеуский район;"https://www.olx.kz/obyavlenie/ot-macbook-na-lyubye-modeli-zaryadki-bloki-pitaniya-dlya-air-pro-makbuka-k-IDi3KOe.html#591c6308ce;promoted"
b'-  MacBook Pro 2019 c USB-C';52 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/dok-stantsiya-dlya-macbook-pro-2019-c-usb-c-IDahO4M.html#591c6308ce
b'Macbook air13 A1304';40 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/macbook-air13-a1304-IDic46G.html#591c6308ce
b'  MacBook Pro 13 A1502';40 000 тг.;Алматы, Алатауский район;https://www.olx.kz/obyavlenie/akkumulyator-na-macbook-pro-13-a1502-ID8Hsy6.html#591c6308ce
b' MacBook Air Pro magsafe type-c      ';7 999 тг.;Алматы, Жетысуский район;https://www.olx.kz/obyavlenie/dlya-macbook-air-pro-magsafe-type-c-zaryadki-bloki-pitaniya-na-makbuki-ot-IDi3uzJ.html#591c6308ce
b' MACBOOK  Air   Pro      ';8 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/k-macbook-dlya-air-i-na-pro-zaryadnik-blok-pitaniya-ot-makbuka-zaryadka-IDh23f7.html#591c6308ce
b'MacBook Pro 13';500 000 тг.;Алматы, Алатауский район;https://www.olx.kz/obyavlenie/macbook-pro-13-IDiAUvq.html#591c6308ce
"b' Apple Macbook 13"" A1237  (2008)'";40 000 тг.;Алматы, Алатауский район;https://www.olx.kz/obyavlenie/prodam-apple-macbook-13-a1237-model-2008god-IDikRvC.html#591c6308ce
b' MACBOOK  Air  Pro       ';8 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/dlya-macbook-na-air-k-pro-zaryadka-blok-pitaniya-ot-makbuka-v-almaty-IDh1QGC.html#591c6308ce
b' MAC-BOOK Air Pro       ';8 000 тг.;Алматы, Алатауский район;https://www.olx.kz/obyavlenie/ot-mac-book-air-pro-zaryadnoe-ustroystvo-blok-pitaniya-zaryadka-na-makbuk-IDh1oH2.html#591c6308ce
b'  macbook       ';8 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/na-makbuk-macbook-k-noutbuku-zaryadki-bloki-pitaniya-zaryadnoe-ustroystvo-IDh1LyV.html#591c6308ce
b'DC  MagSafe, MagSafe 2 Apple Macbook';4 300 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/dc-kabel-magsafe-magsafe-2-apple-macbook-IDi40uR.html#591c6308ce
b'     MacBook  60W  APPLE  ';8 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/adapter-zaryadka-blok-pitaniya-dlya-macbook-na-60w-ot-apple-k-makbuku-IDgzyye.html#591c6308ce
b' Macbook Air 11 , 2010 .';99 000 тг.;Алматы, Бостандыкский район;https://www.olx.kz/obyavlenie/prodam-macbook-air-11-2010-god-IDi9YFi.html#591c6308ce
b' en macbook 12 (2015) ';2 000 тг.;Алматы, Алатауский район;https://www.olx.kz/obyavlenie/knopki-en-macbook-12-2015-poshtuchno-IDhV8px.html#591c6308ce
b'm2 Macbook air 11 2012  64gb';5 000 тг.;Алматы, Алатауский район;https://www.olx.kz/obyavlenie/m2-macbook-air-11-2012-god-64gb-IDhXX2r.html#591c6308ce
b'    MacBook Pro retina 13,15  16 .';14 990 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/zaschitnaya-plenka-dlya-displeya-macbook-pro-retina-13-15-i-16-diagonaley-IDiAKQH.html#591c6308ce
b'  Macbook 11/12/13/15   ';5 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/chehol-dlya-macbook-11-12-13-15-dyuymov-vse-modeli-ID5hu5f.html#591c6308ce
b'        macbook ';7 999 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/ot-makbukov-zaryadnye-ustroystva-bloki-pitaniya-adaptery-na-macbook-dlya-IDh1tXp.html#591c6308ce
b'  MacBook Air-1237      ';35 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/na-zapchasti-macbook-air-1237-rabochiy-bloka-pitaniya-i-batareyki-net-IDc2V4U.html#591c6308ce
b' MacBook Pro';200 000 тг.;Алматы, Ауэзовский район;https://www.olx.kz/obyavlenie/prodayu-macbook-pro-IDitcaQ.html#591c6308ce
b' Mac-Book           ';8 000 тг.;Алматы, Алатауский район;https://www.olx.kz/obyavlenie/ot-mac-book-lyubyh-modeley-i-na-dr-nouty-raznye-zaryadki-bloki-pitaniya-k-IDgIivU.html#591c6308ce
b'Macbook Pro 15 / 2018 2.6GHz 6-Core i7/16GB/512GB/Radeon PRO 560X';839 990 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/macbook-pro-15-2018-2-6ghz-6-core-i7-16gb-512gb-radeon-pro-560x-IDhLeI9.html#591c6308ce
b' Apple MacBook Pro 13, Retina, MF841LL/A, 512Gb, 2015';400 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/noutbuk-apple-macbook-pro-13-retina-mf841ll-a-512gb-2015g-IDiAupT.html#591c6308ce
b' Macbook         ';3 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/k-macbook-dlya-noutbukov-na-vse-modeli-zaryadki-bloki-pitaniya-adaptery-IDhjDwG.html#591c6308ce
b'Apple MacBook Air Retina 13.3 ( 2019)';550 000 тг.;Алматы, Медеуский район;https://www.olx.kz/obyavlenie/apple-macbook-air-retina-13-3-seredina-2019-IDiAqaf.html#591c6308ce
b' MacBook        Air Pro  ';6 000 тг.;Алматы, Медеуский район;"https://www.olx.kz/obyavlenie/ot-macbook-na-lyubye-modeli-zaryadki-bloki-pitaniya-dlya-air-pro-makbuka-k-IDi3KOe.html#591c6308ce;promoted"
b' Apple MacBook Pro A1706 / A1708    ';17 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/displey-apple-macbook-pro-a1706-a1708-displey-novyy-v-sbore-IDibgrX.html#591c6308ce
b' Apple MacBook Pro 16 Late 2019 2.4/32/2tb/8gb amd 5500m';1 960 000 тг.;Алматы, Алмалинский район;https://www.olx.kz/obyavlenie/noutbuk-apple-macbook-pro-16dyuymov-late-2019-2-4-32-2tb-8gb-amd-5500m-IDinlR6.html#591c6308ce
b' Macbook  magsafe 1  2 (45/60/85w)     ';6 000 тг.;Алматы, Алатауский район;https://www.olx.kz/obyavlenie/ot-macbook-dlya-magsafe-1-i-2-45-60-85w-zaryadka-blok-pitaniya-k-makbuk-IDh8wdk.html#591c6308ce
